String,CMC,pCMC,Temperature,Class,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CCCCCCC(CO)O,0.0251,-1.3996737214810382,20.0,Nonionic,8.907253401360544,8.907253401360544,0.09114583333333326,-0.4890221088435378,0.5545793312685284,13.5,146.23000000000002,128.08599999999998,146.130679816,62,0,0.07704871607423801,-0.39368863343608584,0.39368863343608584,0.07704871607423801,1.2,1.9,2.4,1.9755176176742362,2.8861627976234385,64.27793097483524,7.819990956308912,6.7144181473088285,6.7144181473088285,4.8080604124904465,4.098030017878273,4.098030017878273,2.685732998474613,2.685732998474613,1.6016502288970702,1.6016502288970702,0.898026015726505,0.898026015726505,-0.08,1.9755176176742362,9.92,7.032107623318386,6.046262626262625,62.88231333299782,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.60702369139466,6.4208216229260096,0.0,12.71084835226122,10.213054789681411,0.0,0.0,0.0,0.0,45.13181170206897,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.92390314194263,0.0,0.0,39.02784531432067,0.0,0.0,0.0,0.0,40.46,6.103966387748303,0.0,0.0,6.606881964512918,0.0,12.841643245852019,19.26246486877803,0.0,0.0,6.923737199690624,10.213054789681411,0.0,0.0,0.0,17.348553870622325,0.0,0.0,0.0,4.92069562547241,2.0640838372385995,0.0,1.0,10,2,2,0,0,0,0,0,0,2,2,2,6,0,0,0,0,1.3099999999999998,41.851600000000005,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
CCCCCC(=O)[O-].[K+],1.55,-3.1903316981702914,25.0,Anionic,9.763013038548753,9.763013038548753,0.0,-0.9319907407407404,0.32696035907977455,8.11111111111111,154.25,143.16199999999998,154.039611272,48,0,1.0,-0.5501718609110152,1.0,0.5501718609110152,1.4444444444444444,2.0,2.3333333333333335,1.6646727945202302,0.0,73.45811190640113,6.405777393935816,6.144923705673916,9.268029331291576,3.770055610029662,2.968908462243684,2.968908462243684,1.8291152491146936,1.8291152491146936,0.984454231121842,0.984454231121842,0.5193375672974063,0.5193375672974063,1.1063636363636362,1.6646727945202302,12.753598325572327,9.106363636363637,12.333164266150943,98.44228214741493,9.901064578912528,0.0,0.0,0.0,0.0,51.38453490628663,0.0,0.0,0.0,0.0,19.765380445542643,12.841643245852019,5.969305287951849,0.0,61.28559948519916,5.969305287951849,0.0,0.0,0.0,32.60702369139466,0.0,0.0,0.0,0.0,56.491062301127336,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,32.60702369139466,0.0,0.0,0.0,0.0,40.129999999999995,5.969305287951849,9.901064578912528,0.0,57.805356529212645,0.0,19.26246486877803,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,9.763013038548753,9.763013038548753,0.0,-0.9319907407407404,0.0,3.035648148148148,2.0369831821617534,0.0,0.8333333333333334,9,0,2,0,0,0,0,0,0,2,0,3,4,0,0,0,0,-2.6793999999999976,29.148999999999983,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CCCCCCCC[NH3+].[Cl-],0.175,-2.2430380486862944,25.0,Cationic,3.803478757243638,3.803478757243638,0.0,0.0,0.46908185972375227,9.0,165.708,145.548,165.12842732,64,0,0.07393033920669491,-1.0,1.0,0.07393033920669491,0.9,1.4,1.9,1.88523483624215,0.0,42.52224985768009,6.949747468305834,7.034818722501608,7.790747668520063,4.414213562373095,4.207106781186547,4.207106781186547,2.621320343559642,2.621320343559642,1.6035533905932735,1.6035533905932735,0.957106781186547,0.957106781186547,0.24999999999999997,1.88523483624215,12.88544536271809,11.977705112960761,11.1012,70.78682977816794,18.14070063834216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.60702369139466,12.841643245852019,0.0,6.544756405912575,18.14070063834216,0.0,0.0,0.0,0.0,45.448666937246685,6.544756405912575,0.0,0.0,0.0,18.14070063834216,0.0,0.0,0.0,6.544756405912575,0.0,0.0,45.448666937246685,0.0,0.0,0.0,0.0,27.64,0.0,0.0,0.0,12.407033161179976,0.0,6.544756405912575,38.524929737556064,0.0,0.0,12.65740467685281,0.0,0.0,0.0,0.0,0.0,3.803478757243638,0.0,0.0,8.32796839569161,3.368552847064752,0.0,1.0,10,3,1,0,0,0,0,0,0,0,1,2,6,0,0,0,0,-1.407199999999996,41.13109999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0
CCCCCCCC(=O)[O-].[Na+],0.351,-2.545307116465824,25.0,Anionic,9.920883015243135,9.920883015243135,0.0,-0.9199088246409672,0.34144142291117124,8.818181818181818,166.196,151.076,166.096974,60,0,1.0,-0.5501718609055201,1.0,0.5501718609055201,1.1818181818181819,1.7272727272727273,2.1818181818181817,1.8709889548563379,0.0,94.09284782231803,7.819990956308912,7.559137268047012,9.559137268047012,4.770055610029662,3.968908462243684,3.968908462243684,2.536222030301241,2.536222030301241,1.4844542311218418,1.4844542311218418,0.87289095789068,0.87289095789068,0.47,1.8709889548563379,14.020284397235088,10.47,13.460844233695157,90.66300130355754,9.901064578912528,0.0,0.0,0.0,0.0,29.557286032607934,0.0,0.0,0.0,0.0,32.60702369139466,12.841643245852019,5.969305287951849,0.0,39.45835061152046,5.969305287951849,0.0,0.0,0.0,45.448666937246685,0.0,0.0,0.0,0.0,34.66381342744864,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,45.448666937246685,0.0,0.0,0.0,0.0,40.129999999999995,5.969305287951849,9.901064578912528,0.0,35.97810765553395,0.0,19.26246486877803,12.841643245852019,0.0,0.0,6.923737199690624,0.0,0.0,0.0,9.920883015243135,9.920883015243135,0.0,-0.9199088246409672,0.0,5.607159391534392,2.137650069286974,0.0,0.875,11,0,2,0,0,0,0,0,0,2,0,3,6,0,0,0,0,-1.8991999999999971,38.383,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
CCCCCCCC[N+](C)(C)[O-],0.15,-2.1760912590556813,27.0,Zwitterionic,11.129833632527085,11.129833632527085,0.13117283950617287,-0.13117283950617287,0.3296222048530329,12.0,173.3,150.11599999999999,173.177964356,74,0,0.07793173665542619,-0.6331670168995329,0.6331670168995329,0.07793173665542619,0.9166666666666666,1.4166666666666667,1.9166666666666667,1.9426157775298116,3.009208079324262,96.50192672712171,9.449747468305834,8.805209354269655,8.805209354269655,5.560660171779821,5.100335924038357,5.100335924038357,4.065290694793672,4.065290694793672,2.050167962019178,2.050167962019178,1.272910973218528,1.272910973218528,-0.08,1.9426157775298116,11.920000000000002,6.4375550422222005,9.92,76.7418074658717,9.853591876586787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.60702369139466,12.841643245852019,0.0,20.640100371266954,4.646338851809496,0.0,0.0,0.0,0.0,45.448666937246685,20.640100371266954,5.20725302477729,0.0,0.0,0.0,0.0,0.0,0.0,25.286439223076453,0.0,5.20725302477729,45.448666937246685,0.0,0.0,0.0,0.0,23.06,0.0,5.20725302477729,0.0,4.646338851809496,0.0,12.965578028838586,32.10410811463005,14.09534396535438,0.0,6.923737199690624,0.0,-0.13117283950617287,0.0,0.0,11.129833632527085,0.0,0.0,0.0,7.58283344356261,2.989849143361048,3.4286566200554294,1.0,12,0,2,0,0,0,0,0,0,1,0,2,7,0,0,0,0,2.921100000000002,53.718400000000045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0
CCCCCCCCOCCO,0.0049,-0.6901960800285137,25.0,Nonionic,8.41392265067184,8.41392265067184,0.14864554637281913,0.14864554637281913,0.5436617550107499,10.5,174.284,152.10799999999998,174.161979944,74,0,0.069719364415563,-0.3939803427494372,0.3939803427494372,0.069719364415563,0.9166666666666666,1.5833333333333333,2.25,2.098390961316241,2.72724281291869,64.2388309575275,9.071067811865477,8.21942291664275,8.21942291664275,5.914213562373096,5.100684816393011,5.100684816393011,3.103746186412142,3.103746186412142,1.8778531854030205,1.8778531854030205,1.151066026174598,1.151066026174598,-0.08,2.098390961316241,11.920000000000002,10.92,9.92,75.93150903910191,9.843390348640755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.02784531432067,6.4208216229260096,6.606881964512918,13.213763929025836,9.843390348640755,0.0,0.0,0.0,0.0,45.448666937246685,19.820645893538753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.927173288379457,4.736862953800049,0.0,45.448666937246685,0.0,0.0,0.0,0.0,29.46,0.0,0.0,0.0,6.606881964512918,6.606881964512918,13.027703587438928,32.10410811463005,0.0,0.0,6.923737199690624,9.843390348640755,5.139334845049131,0.0,0.0,8.41392265067184,0.0,0.0,0.0,7.764362496720452,3.682380007558579,0.0,1.0,12,1,2,0,0,0,0,0,0,2,1,2,9,0,0,0,0,2.355800000000001,51.280800000000035,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
CCCCCCCCC(O)CO,0.00226,-0.3541084391474008,25.0,Nonionic,9.0106214569161,9.0106214569161,0.08833333333333337,-0.48965264655244845,0.5531101281563152,13.25,174.284,152.10799999999998,174.161979944,74,0,0.0770487160795565,-0.39368863343608584,0.39368863343608584,0.0770487160795565,1.0,1.5833333333333333,2.1666666666666665,2.103248680345871,2.901852426069751,83.9077646698008,9.234204518682008,8.128631709681924,8.128631709681924,5.8080604124904465,5.098030017878273,5.098030017878273,3.392839779661161,3.392839779661161,2.1016502288970704,2.1016502288970704,1.2515794063197783,1.2515794063197783,-0.08,2.103248680345871,11.920000000000002,9.011575091575093,8.020806451612902,75.61219756179105,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.448666937246685,6.4208216229260096,0.0,12.71084835226122,10.213054789681411,0.0,0.0,0.0,0.0,57.973454947921,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.92390314194263,0.0,0.0,51.8694885601727,0.0,0.0,0.0,0.0,40.46,6.103966387748303,0.0,0.0,6.606881964512918,0.0,12.841643245852019,32.10410811463005,0.0,0.0,6.923737199690624,10.213054789681411,0.0,0.0,0.0,17.536152616923722,0.0,0.0,0.0,7.68163042223062,2.1155502941789917,0.0,1.0,12,2,2,0,0,0,0,0,0,2,2,2,8,0,0,0,0,2.0902000000000007,51.085600000000035,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
C(CCCCCO)CCCCO,0.000785,0.1051303432547474,22.0,Nonionic,8.51114487289406,8.51114487289406,0.3378099173553719,0.3378099173553719,0.5254183460336856,10.5,174.28399999999996,152.10799999999998,174.161979944,74,0,0.043052407228889096,-0.39637656934228244,0.39637656934228244,0.043052407228889096,0.4166666666666667,0.6666666666666666,0.9166666666666666,2.098390961316241,2.7272428129186896,64.2388309575275,9.071067811865477,7.965495002865392,7.965495002865392,5.914213562373096,5.132455532033675,5.132455532033675,3.2756407202461464,3.2756407202461464,2.0662277660168376,2.0662277660168376,1.2842669695297997,1.2842669695297997,-0.08,2.098390961316241,11.920000000000002,10.92,9.92,75.61219756179106,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.524929737556064,12.841643245852019,13.213763929025836,0.0,10.213054789681411,0.0,0.0,0.0,0.0,51.36657298340809,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.426818718707246,0.0,0.0,51.36657298340809,0.0,0.0,0.0,0.0,40.46,0.0,0.0,0.0,0.0,13.213763929025836,25.683286491704038,25.683286491704038,0.0,0.0,0.0,10.213054789681411,0.0,0.0,0.0,17.02228974578812,0.0,0.0,0.0,9.302090419501134,0.6756198347107438,0.0,1.0,12,2,2,0,0,0,0,0,0,2,2,2,9,0,0,0,0,2.0918000000000005,51.10760000000003,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
CCCCCCCC(=O)[O-].[K+],0.39,-2.591064607026499,25.0,Anionic,9.920883015243135,9.920883015243135,0.0,-0.9199088246409672,0.35554710936863465,8.818181818181818,182.30399999999997,167.18399999999997,182.0709114,60,0,1.0,-0.5501718609055201,1.0,0.5501718609055201,1.1818181818181819,1.7272727272727273,2.1818181818181817,1.8709889548563379,0.0,94.09284782231803,7.819990956308912,7.559137268047012,10.682242893664672,4.770055610029662,3.968908462243684,3.968908462243684,2.536222030301241,2.536222030301241,1.4844542311218418,1.4844542311218418,0.87289095789068,0.87289095789068,1.1063636363636362,1.8709889548563379,14.620682663722421,11.106363636363636,14.01553573297806,111.17216637620815,9.901064578912528,0.0,0.0,0.0,0.0,51.38453490628663,0.0,0.0,0.0,0.0,32.60702369139466,12.841643245852019,5.969305287951849,0.0,61.28559948519916,5.969305287951849,0.0,0.0,0.0,45.448666937246685,0.0,0.0,0.0,0.0,56.491062301127336,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,45.448666937246685,0.0,0.0,0.0,0.0,40.129999999999995,5.969305287951849,9.901064578912528,0.0,57.805356529212645,0.0,19.26246486877803,12.841643245852019,0.0,0.0,6.923737199690624,0.0,0.0,0.0,9.920883015243135,9.920883015243135,0.0,-0.9199088246409672,0.0,5.607159391534392,2.137650069286974,0.0,0.875,11,0,2,0,0,0,0,0,0,2,0,3,6,0,0,0,0,-1.8991999999999971,38.383,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
CCCCCCCCC(CCO)O,0.00229,-0.359835482339888,25.0,Nonionic,9.2918714569161,9.2918714569161,0.10813628711355983,-0.2813193132191152,0.5456892285718096,13.153846153846153,188.31099999999998,164.11899999999997,188.177630008,80,0,0.05616739090995022,-0.3962749274778495,0.3962749274778495,0.05616739090995022,0.9230769230769231,1.5384615384615385,2.1538461538461537,2.11444867153922,2.9749773012532676,94.09106854813169,9.941311299868556,8.835738490868472,8.835738490868472,6.3080604124904465,5.598030017878273,5.598030017878273,3.722547526170897,3.722547526170897,2.35322416090981,2.35322416090981,1.453652000536147,1.453652000536147,-0.08,2.11444867153922,12.919999999999998,10.003892617449665,9.836810905821894,81.97713967618768,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.448666937246685,12.841643245852019,6.606881964512918,6.103966387748303,10.213054789681411,0.0,0.0,0.0,0.0,64.39427657084701,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.92390314194263,0.0,0.0,58.29031018309871,0.0,0.0,0.0,0.0,40.46,0.0,5.106527394840706,0.0,12.71084835226122,6.4208216229260096,12.841643245852019,32.10410811463005,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,0.0,17.841210774254606,0.0,0.0,0.0,8.670690339585994,2.3214322194927357,0.0,1.0,13,2,2,0,0,0,0,0,0,2,2,2,9,0,0,0,0,2.4803000000000015,55.70260000000005,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
CCCCCCCCCC[NH3+].[Cl-],0.048,-1.6812412373755872,25.0,Cationic,3.8329160595597283,3.8329160595597283,0.0,0.0,0.49788308979006524,9.5,193.762,169.56999999999996,193.15972744799998,76,0,0.07393033920670478,-1.0,1.0,0.07393033920670478,0.75,1.1666666666666667,1.5833333333333333,2.0339309928768716,0.0,58.85891908574188,8.36396103067893,8.449032284874704,9.20496123089316,5.414213562373096,5.207106781186547,5.207106781186547,3.328427124746189,3.328427124746189,2.1035533905932735,2.1035533905932735,1.3106601717798205,1.3106601717798205,0.24999999999999997,2.0339309928768716,14.756841165972636,13.81391526661797,12.88544536271809,83.51671400696118,18.14070063834216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.448666937246685,12.841643245852019,0.0,6.544756405912575,18.14070063834216,0.0,0.0,0.0,0.0,58.29031018309871,6.544756405912575,0.0,0.0,0.0,18.14070063834216,0.0,0.0,0.0,6.544756405912575,0.0,0.0,58.29031018309871,0.0,0.0,0.0,0.0,27.64,0.0,0.0,0.0,12.407033161179976,0.0,6.544756405912575,51.36657298340809,0.0,0.0,12.65740467685281,0.0,0.0,0.0,0.0,0.0,3.8329160595597283,0.0,0.0,11.28046453766692,3.386619402773353,0.0,1.0,12,3,1,0,0,0,0,0,0,0,1,2,8,0,0,0,0,-0.6269999999999967,50.36510000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0
CCCCCCCCCC(=O)[O-].[Na+],0.0955,-1.9800033715837464,25.0,Anionic,10.023378168798894,10.023378168798894,0.0,-0.9133720448055762,0.36262973346426025,9.307692307692308,194.25,175.09799999999998,194.128274128,72,0,1.0,-0.5501718609055201,1.0,0.5501718609055201,1.0,1.4615384615384615,1.9230769230769231,2.0243641446269387,0.0,115.4923732045735,9.234204518682008,8.973350830420108,10.973350830420108,5.770055610029663,4.968908462243684,4.968908462243684,3.2433288114877885,3.2433288114877885,1.9844542311218418,1.9844542311218418,1.2264443484839536,1.2264443484839536,0.47,2.0243641446269387,15.921121875876498,12.47,15.242628285398563,103.39288553235077,9.901064578912528,0.0,0.0,0.0,0.0,29.557286032607934,0.0,0.0,0.0,0.0,45.448666937246685,12.841643245852019,5.969305287951849,0.0,39.45835061152046,5.969305287951849,0.0,0.0,0.0,58.29031018309871,0.0,0.0,0.0,0.0,34.66381342744864,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,58.29031018309871,0.0,0.0,0.0,0.0,40.129999999999995,5.969305287951849,9.901064578912528,0.0,35.97810765553395,0.0,12.841643245852019,32.10410811463005,0.0,0.0,6.923737199690624,0.0,0.0,0.0,10.023378168798894,10.023378168798894,0.0,-0.9133720448055762,0.0,8.342709803057025,2.19057257081743,0.0,0.9,13,0,2,0,0,0,0,0,0,2,0,3,8,0,0,0,0,-1.118999999999998,47.617000000000026,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
CCCCCCCCC(=O)[O-].[K+],0.2,-2.3010299956639813,25.0,Anionic,9.977055854749306,9.977055854749306,0.0,-0.9162115509784157,0.3668438038848332,9.083333333333334,196.33100000000002,179.195,196.086561464,66,0,1.0,-0.5501718609055201,1.0,0.5501718609055201,1.0833333333333333,1.5833333333333333,2.0833333333333335,1.9585031169241844,0.0,104.70165766734146,8.52709773749546,8.26624404923356,11.389349674851221,5.270055610029662,4.468908462243684,4.468908462243684,2.889775420894515,2.889775420894515,1.7344542311218418,1.7344542311218418,1.0496676531873168,1.0496676531873168,1.1063636363636362,1.9585031169241844,15.572769843792852,12.106363636363636,13.6795481525055,117.53710849060478,9.901064578912528,0.0,0.0,0.0,0.0,51.38453490628663,0.0,0.0,0.0,0.0,39.02784531432067,12.841643245852019,5.969305287951849,0.0,61.28559948519916,5.969305287951849,0.0,0.0,0.0,51.8694885601727,0.0,0.0,0.0,0.0,56.491062301127336,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,51.8694885601727,0.0,0.0,0.0,0.0,40.129999999999995,5.969305287951849,9.901064578912528,0.0,57.805356529212645,0.0,12.841643245852019,25.683286491704038,0.0,0.0,6.923737199690624,0.0,0.0,0.0,9.977055854749306,9.977055854749306,0.0,-0.9162115509784157,0.0,6.960940255731923,2.167826252414546,0.0,0.8888888888888888,12,0,2,0,0,0,0,0,0,2,0,3,7,0,0,0,0,-1.5090999999999974,43.000000000000014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
